Sokolov R/C sailplane airfoil   /tracfoil
1.00000  0.00700
0.95000  0.01855
0.90000  0.03010
0.80000  0.04920
0.70000  0.06630
0.60000  0.08040
0.50000  0.09050
0.40000  0.09560
0.30000  0.09220
0.25000  0.08825
0.20000  0.08180
0.15000  0.07085
0.10000  0.05840
0.07500  0.04968
0.05000  0.03895
 0.025000 0.025230  
 0.022981 0.023874  
 0.020986 0.022481  
 0.018977 0.021029  
 0.016918 0.019498  
 0.014771 0.017865  
 0.012500 0.016110  
 0.009320 0.013596  
 0.006167 0.010910  
 0.003351 0.008130  
 0.001178 0.005333  
 -0.000041 0.002597  
 0.000000 0.000000  
 0.001222 -0.002087  
 0.003356 -0.003966  
 0.006131 -0.005589  
 0.009270 -0.006913  
 0.012500 -0.007890  
 0.014707 -0.008355  
 0.016840 -0.008653  
 0.018919 -0.008815  
 0.020959 -0.008869  
 0.022980 -0.008844  
 0.025000 -0.008770  
0.05000 -0.00705
0.07500 -0.00533
0.10000 -0.00110
0.15000  0.00535
0.20000  0.01130
0.25000  0.01725
0.30000  0.02270
0.40000  0.03260
0.50000  0.03850
0.60000  0.03840
0.70000  0.03430
0.80000  0.02520
0.90000  0.01410
0.95000  0.00705
1.00000  0.00000
