NASA	SC(2)-0403	AIRFOIL  tracfoil
1	-0.0013	
0.99	-0.0003	
0.98	0.0006	
0.97	0.0015	
0.96	0.0023	
0.95	0.0031	
0.94	0.0038	
0.93	0.0045	
0.92	0.0051	
0.91	0.0057	
0.9	0.0062	
0.89	0.0067	
0.88	0.0071	
0.87	0.0075	
0.86	0.0079	
0.85	0.0083
0.84	0.0086
0.83	0.0089
0.82	0.0092
0.81	0.0095
0.8	0.00975
0.79	0.01
0.78	0.01025
0.77	0.0105
0.76	0.01075
0.75	0.011
0.74	0.0112
0.73	0.0114
0.72	0.0116
0.71	0.0118
0.7	0.012
0.69	0.0122
0.68	0.0124
0.67	0.0126
0.66	0.01275
0.65	0.0129
0.64	0.01305
0.63	0.0132
0.62	0.01335
0.61	0.0135
0.6	0.01365
0.59	0.0138
0.58	0.0139
0.57	0.014
0.56	0.0141
0.55	0.0142
0.54	0.0143
0.53	0.0144
0.52	0.0145
0.51	0.0146
0.5	0.01465
0.49	0.0147
0.48	0.01475
0.47	0.0148
0.46	0.01485
0.45	0.0149
0.44	0.01495
0.43	0.015
0.42	0.015
0.41	0.015
0.4	0.015
0.39	0.015
0.38	0.015
0.37	0.015
0.36	0.015
0.35	0.01495
0.34	0.0149
0.33	0.01485
0.32	0.0148
0.31	0.01475
0.3	0.0147
0.29	0.0146
0.28	0.0145
0.27	0.0144
0.26	0.0143
0.25	0.0142
0.24	0.0141
0.23	0.01395
0.22	0.0138
0.21	0.01365
0.2	0.0135
0.19	0.0133
0.18	0.0131
0.17	0.0129
0.16	0.0127
0.15	0.0125
0.14	0.0122
0.13	0.0119
0.12	0.0116
0.11	0.0113
0.1	0.0109
0.09	0.0105
0.08	0.0101
0.07	0.0096
0.06	0.0091
0.05	0.0085
0.04	0.0078
0.03	0.007
0.02	0.0059
0.01	0.0044
0.005	0.0032
0.002	0.0021
0	0
0.002	-0.0021
0.005	-0.0032
0.01	-0.0044
0.02	-0.0059
0.03	-0.007
0.04	-0.0078
0.05	-0.0085
0.06	-0.0091
0.07	-0.0096
0.08	-0.0101
0.09	-0.0105
0.1	-0.0109
0.11	-0.0113
0.12	-0.0117
0.13	-0.012
0.14	-0.0123
0.15	-0.0126
0.16	-0.0129
0.17	-0.0131
0.18	-0.0133
0.19	-0.0135
0.2	-0.0137
0.21	-0.0139
0.22	-0.0141
0.23	-0.0143
0.24	-0.0144
0.25	-0.0145
0.26	-0.0146
0.27	-0.0147
0.28	-0.0148
0.29	-0.0149
0.3	-0.015
0.31	-0.015
0.32	-0.015
0.33	-0.015
0.34	-0.015
0.35	-0.015
0.36	-0.015
0.37	-0.015
0.38	-0.015
0.39	-0.0149
0.4	-0.0148
0.41	-0.0147
0.42	-0.0146
0.43	-0.0145
0.44	-0.0144
0.45	-0.0143
0.46	-0.0141
0.47	-0.0139
0.48	-0.0137
0.49	-0.0135
0.5	-0.0133
0.51	-0.0131
0.52	-0.0128
0.53	-0.0125
0.54	-0.0122
0.55	-0.0119
0.56	-0.0116
0.57	-0.0113
0.58	-0.011
0.59	-0.0106
0.6	-0.0102
0.61	-0.0098
0.62	-0.0094
0.63	-0.009
0.64	-0.0086
0.65	-0.0082
0.66	-0.0078
0.67	-0.0074
0.68	-0.007
0.69	-0.0066
0.7	-0.0062
0.71	-0.0058
0.72	-0.0054
0.73	-0.005
0.74	-0.0046
0.75	-0.0042
0.76	-0.0038
0.77	-0.0034
0.78	-0.003
0.79	-0.0026
0.8	-0.0022
0.81	-0.0018
0.82	-0.0015
0.83	-0.0012
0.84	-0.0009
0.85	-0.0006
0.86	-0.0004
0.87	-0.0002
0.88	0
0.89	0.0001
0.9	0.0002
0.91	0.0002
0.92	0.0001
0.93	0
0.94	-0.0002
0.95	-0.0005
0.96	-0.0009
0.97	-0.0014
0.98	-0.002
0.99	-0.0028
1	-0.0037
