RAF-33 airfoil   /tracfoil
1.00000  0.00000
0.95001  0.00592
0.90003  0.01144
0.80007  0.02968
0.70012  0.05192
0.60018  0.07416
0.50023  0.09400
0.40026  0.10704
0.30026  0.11008
0.20024  0.10112
0.15022  0.09104
0.10018  0.07456
0.07515  0.06292
0.05012  0.05028
0.02508  0.03394
 0.012550 0.022770  
 0.008612 0.018649  
 0.004961 0.014222  
 0.002023 0.009579  
 0.000227 0.004808  
 0.000000 0.000000  
 0.001469 -0.004440  
 0.004300 -0.008589  
 0.008096 -0.012201  
 0.012460 -0.015030  
0.02496 -0.01866
0.04995 -0.02072
0.07495 -0.02118
0.09995 -0.02084
0.14995 -0.01976
0.19996 -0.01848
0.29996 -0.01632
0.39996 -0.01736
0.49995 -0.02000
0.59995 -0.02204
0.69995 -0.02268
0.79995 -0.02092
0.89997 -0.01396
0.94998 -0.00888
1.00000  0.00000
