Anderson SPICA R/C sailplane airfoil (smoothed)   /tracfoil
1.00000  0.00000
0.95000  0.01195
0.90000  0.02270
0.85000  0.03275
0.80000  0.04260
0.75000  0.05238
0.70000  0.06190
0.65000  0.07107
0.60000  0.07970
0.55000  0.08773
0.50000  0.09490
0.45000  0.10053
0.40000  0.10415
0.35000  0.10583
0.30000  0.10530
0.25000  0.10242
0.20000  0.09690
0.15000  0.08805
0.10000  0.07400
0.08000  0.06634
0.06000  0.05704
0.04000  0.04560
 0.020000 0.030420  
 0.017456 0.028099  
 0.014962 0.025703  
 0.012486 0.023192  
 0.010000 0.020530  
 0.006774 0.016809  
 0.003821 0.012832  
 0.001480 0.008663  
 0.000093 0.004365  
 0.000000 0.000000  
 0.001197 -0.003849  
 0.003432 -0.007439  
 0.006451 -0.010510  
 0.010000 -0.012800  
 0.012406 -0.013753  
 0.014894 -0.014389  
 0.017435 -0.014805  
 0.020000 -0.015100  
0.04000 -0.01632
0.06000 -0.01590
0.08000 -0.01564
0.10000 -0.01530
0.15000 -0.01445
0.20000 -0.01360
0.25000 -0.01275
0.30000 -0.01190
0.35000 -0.01105
0.40000 -0.01020
0.45000 -0.00935
0.50000 -0.00850
0.55000 -0.00765
0.60000 -0.00680
0.65000 -0.00595
0.70000 -0.00510
0.75000 -0.00425
0.80000 -0.00340
0.85000 -0.00255
0.90000 -0.00170
0.95000 -0.00085
1.00000  0.00000
